	day_cos	day_sin	month_cos	month_sin	day_of_week_cos	day_of_week_sin	category	date	item_cnt_day
62	-0.7926067198494926	-0.6097332102234779	-0.9444732283434961	-0.3285883761523135	1.0	0.0	Кино - DVD	2013-03-04	662.0
63	0.08482556649556668	-0.9963958165652373	-0.23380347862740267	-0.9722838748954575	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-03-05	808.0
64	0.8842696181977444	-0.4669767042716535	0.6918241110987403	-0.7220660629765381	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-03-06	926.0
65	0.870720260947195	0.4917786363558799	0.9813918035910536	0.1920159572647517	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-03-07	1522.0
66	0.05663471131401113	0.998394966671196	0.36867239778193717	0.9295593919237851	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-03-08	1875.0
67	-0.8095205307169212	0.5870915689633043	-0.583002710328021	0.8124702085308616	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-03-09	1681.0
68	-0.9314063301019175	-0.36398110973796144	-0.998667815217146	-0.05160033768699975	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-03-10	1285.0
69	-0.19696144499157428	-0.9804112347310342	-0.49616233638822155	-0.8682297714025828	1.0	0.0	Кино - DVD	2013-03-11	580.0
70	0.7185688843097808	-0.6954557919104541	0.46251250634618657	-0.886612757337367	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-03-12	699.0
71	0.9734502952269165	0.22889849873389118	0.9959554837316159	-0.08984806300039469	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-03-13	810.0
72	0.33334599400846787	0.9428045652618079	0.6137215824582346	0.7895225261035687	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-03-14	862.0
73	-0.613235076797552	0.7899004624540364	-0.3327651114051603	0.9430097457775881	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-03-15	1224.0
74	-0.996010646074354	-0.08923448272135627	-0.9733090964675877	0.22949815409594945	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-03-16	1870.0
75	-0.4630586206888246	-0.8863276560086362	-0.7189971868825862	-0.6950129820765418	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-03-17	1478.0
76	0.4956273650537694	-0.8685352698709808	0.19635742049685342	-0.9805323877444446	1.0	0.0	Кино - DVD	2013-03-18	755.0
77	0.9986358370686284	-0.052215562069559816	0.9311819210201259	-0.3645548380768908	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-03-19	807.0
78	0.5835031259277101	0.8121108926942125	0.8098820577229425	0.5865927484877839	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-03-20	777.0
79	-0.3680996682286098	0.9297863379561927	-0.056019634482246526	0.9984296673038494	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-03-21	914.0
80	-0.9812733249941402	0.19262051203063613	-0.8704171330922388	0.49231495449507506	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-03-22	1254.0
81	-0.692268812133851	-0.7216397243408839	-0.8845571336714977	-0.4664318570497348	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-03-23	2049.0
82	0.2332044540411047	-0.9724277261654926	-0.08543938489740614	-0.9963433702837355	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-03-24	1429.0
83	0.9442706206481101	-0.32917016113377134	0.7922309403274496	-0.6102213837517373	1.0	0.0	Кино - DVD	2013-03-25	758.0
84	0.7871787333583219	0.6167249319983651	0.9415277925754173	0.3369353288215142	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-03-26	790.0
85	-0.09364165112038443	0.995605966823948	0.22518833440742553	0.9743152539331453	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-03-27	849.0
86	-0.888368333409609	0.45913146722375037	-0.6981882399055418	0.7159142278636468	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-03-28	867.0
87	-0.8663332668825118	-0.4994663859487189	-0.9796537663093898	-0.200695037696071	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-03-29	1104.0
88	-0.047795390084190155	-0.9988571472871884	-0.3604301378732002	-0.9327862111506076	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-03-30	1787.0
89	0.8146853479378015	-0.5799032538755611	0.5901712971148666	-0.8072780438372864	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-03-31	1458.0
90	0.7034470593813584	0.7107476589111775	0.8886510150090672	0.458584096457078	1.0	0.0	Кино - DVD	2013-04-01	618.0
91	-0.21799946425398517	0.9759488888179418	0.0942549812584849	0.9955480895004333	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-04-02	559.0
92	-0.9390182858102532	0.3438672111643878	-0.7867986475820318	0.6172097602623323	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-04-03	623.0
93	-0.79670802589727	-0.6043643946088113	-0.9444732283434961	-0.3285883761523135	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-04-04	690.0
94	0.0780919188183557	-0.996946163147874	-0.23380347862740267	-0.9722838748954575	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-04-05	979.0
95	0.8810945135117205	-0.47294022694157084	0.6918241110987403	-0.7220660629765381	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-04-06	1887.0
96	0.874022875857943	0.48588477283920994	0.9813918035910536	0.1920159572647517	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-04-07	1390.0
97	0.0633786369033784	0.9979895532440556	0.36867239778193717	0.9295593919237851	1.0	0.0	Кино - DVD	2013-04-08	553.0
98	-0.8055356285345937	0.5925473408609451	-0.583002710328021	0.8124702085308616	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-04-09	691.0
99	-0.933844152015742	-0.3576801640376493	-0.998667815217146	-0.05160033768699975	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-04-10	659.0
100	-0.20358066877657227	-0.9790581756466178	-0.49616233638822155	-0.8682297714025828	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-04-11	930.0
101	0.713853942475422	-0.7002946157241943	0.46251250634618657	-0.886612757337367	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-04-12	1044.0
102	0.974974531121638	0.22231658432096793	0.9959554837316159	-0.08984806300039469	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-04-13	1621.0
103	0.33970803218003676	0.9405309420068896	0.6137215824582346	0.7895225261035687	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-04-14	1148.0
104	-0.6078844649040339	0.7940254890923442	-0.3327651114051603	0.9430097457775881	1.0	0.0	Кино - DVD	2013-04-15	561.0
105	-0.9965907883581763	-0.08250333665754767	-0.9733090964675877	0.22949815409594945	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-04-16	552.0
106	-0.46903613700970737	-0.8831789751681202	-0.7189971868825862	-0.6950129820765418	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-04-17	630.0
107	0.4897481756345172	-0.8718639368976457	0.19635742049685342	-0.9805323877444446	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-04-18	702.0
108	0.9982602741897961	-0.058961215850024375	0.9311819210201259	-0.3645548380768908	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-04-19	921.0
109	0.5889764803680991	0.8081501751365312	0.8098820577229425	0.5865927484877839	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-04-20	1465.0
110	-0.3618095732998258	0.9322520220780419	-0.056019634482246526	0.9984296673038494	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-04-21	1178.0
111	-0.9799495738462264	0.19924565922147267	-0.8704171330922388	0.49231495449507506	1.0	0.0	Кино - DVD	2013-04-22	615.0
112	-0.6971284554674082	-0.7169462438548834	-0.8845571336714977	-0.4664318570497348	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-04-23	614.0
113	0.22662934989555567	-0.9739810766980629	-0.08543938489740614	-0.9963433702837355	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-04-24	652.0
114	0.9420251761193406	-0.3355421993689102	0.7922309403274496	-0.6102213837517373	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-04-25	790.0
115	0.7913273997906846	0.6113926286278843	0.9415277925754173	0.3369353288215142	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-04-26	959.0
116	-0.08691313851224827	0.9962158934457684	0.22518833440742553	0.9743152539331453	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-04-27	1501.0
117	-0.8852461380874941	0.46512286011459103	-0.6981882399055418	0.7159142278636468	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-04-28	1333.0
118	-0.869687920826829	-0.49360198578197306	-0.9796537663093898	-0.200695037696071	1.0	0.0	Кино - DVD	2013-04-29	648.0
119	-0.05454263992931368	-0.9985114423127766	-0.3604301378732002	-0.9327862111506076	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-04-30	1050.0
120	0.6986291498649831	0.7154839697428105	0.8886510150090672	0.458584096457078	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-05-01	1277.0
121	-0.22458806001499745	0.9744537974161217	0.0942549812584849	0.9955480895004333	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-05-02	1146.0
122	-0.9413200432580936	0.33751529766898075	-0.7867986475820318	0.6172097602623323	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-05-03	1077.0
123	-0.7926067198494926	-0.6097332102234779	-0.9444732283434961	-0.3285883761523135	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-05-04	1046.0
124	0.08482556649556668	-0.9963958165652373	-0.23380347862740267	-0.9722838748954575	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-05-05	926.0
125	0.8842696181977444	-0.4669767042716535	0.6918241110987403	-0.7220660629765381	1.0	0.0	Кино - DVD	2013-05-06	581.0
126	0.870720260947195	0.4917786363558799	0.9813918035910536	0.1920159572647517	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-05-07	600.0
127	0.05663471131401113	0.998394966671196	0.36867239778193717	0.9295593919237851	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-05-08	839.0
128	-0.8095205307169212	0.5870915689633043	-0.583002710328021	0.8124702085308616	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-05-09	754.0
129	-0.9314063301019175	-0.36398110973796144	-0.998667815217146	-0.05160033768699975	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-05-10	946.0
130	-0.19696144499157428	-0.9804112347310342	-0.49616233638822155	-0.8682297714025828	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-05-11	924.0
131	0.7185688843097808	-0.6954557919104541	0.46251250634618657	-0.886612757337367	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-05-12	891.0
132	0.9734502952269165	0.22889849873389118	0.9959554837316159	-0.08984806300039469	1.0	0.0	Кино - DVD	2013-05-13	451.0
133	0.33334599400846787	0.9428045652618079	0.6137215824582346	0.7895225261035687	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-05-14	426.0
134	-0.613235076797552	0.7899004624540364	-0.3327651114051603	0.9430097457775881	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-05-15	574.0
135	-0.996010646074354	-0.08923448272135627	-0.9733090964675877	0.22949815409594945	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-05-16	447.0
136	-0.4630586206888246	-0.8863276560086362	-0.7189971868825862	-0.6950129820765418	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-05-17	785.0
137	0.4956273650537694	-0.8685352698709808	0.19635742049685342	-0.9805323877444446	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-05-18	1140.0
138	0.9986358370686284	-0.052215562069559816	0.9311819210201259	-0.3645548380768908	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-05-19	970.0
139	0.5835031259277101	0.8121108926942125	0.8098820577229425	0.5865927484877839	1.0	0.0	Кино - DVD	2013-05-20	619.0
140	-0.3680996682286098	0.9297863379561927	-0.056019634482246526	0.9984296673038494	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-05-21	552.0
141	-0.9812733249941402	0.19262051203063613	-0.8704171330922388	0.49231495449507506	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-05-22	685.0
142	-0.692268812133851	-0.7216397243408839	-0.8845571336714977	-0.4664318570497348	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-05-23	714.0
143	0.2332044540411047	-0.9724277261654926	-0.08543938489740614	-0.9963433702837355	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-05-24	984.0
144	0.9442706206481101	-0.32917016113377134	0.7922309403274496	-0.6102213837517373	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-05-25	1244.0
145	0.7871787333583219	0.6167249319983651	0.9415277925754173	0.3369353288215142	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-05-26	1193.0
146	-0.09364165112038443	0.995605966823948	0.22518833440742553	0.9743152539331453	1.0	0.0	Кино - DVD	2013-05-27	545.0
147	-0.888368333409609	0.45913146722375037	-0.6981882399055418	0.7159142278636468	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-05-28	660.0
148	-0.8663332668825118	-0.4994663859487189	-0.9796537663093898	-0.200695037696071	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-05-29	641.0
149	-0.047795390084190155	-0.9988571472871884	-0.3604301378732002	-0.9327862111506076	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-05-30	878.0
150	0.8146853479378015	-0.5799032538755611	0.5901712971148666	-0.8072780438372864	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-05-31	975.0
151	0.7034470593813584	0.7107476589111775	0.8886510150090672	0.458584096457078	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-06-01	1455.0
152	-0.21799946425398517	0.9759488888179418	0.0942549812584849	0.9955480895004333	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-06-02	1151.0
153	-0.9390182858102532	0.3438672111643878	-0.7867986475820318	0.6172097602623323	1.0	0.0	Кино - DVD	2013-06-03	621.0
154	-0.79670802589727	-0.6043643946088113	-0.9444732283434961	-0.3285883761523135	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-06-04	675.0
155	0.0780919188183557	-0.996946163147874	-0.23380347862740267	-0.9722838748954575	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-06-05	698.0
156	0.8810945135117205	-0.47294022694157084	0.6918241110987403	-0.7220660629765381	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-06-06	791.0
157	0.874022875857943	0.48588477283920994	0.9813918035910536	0.1920159572647517	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-06-07	1063.0
158	0.0633786369033784	0.9979895532440556	0.36867239778193717	0.9295593919237851	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-06-08	1288.0
159	-0.8055356285345937	0.5925473408609451	-0.583002710328021	0.8124702085308616	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-06-09	1090.0
160	-0.933844152015742	-0.3576801640376493	-0.998667815217146	-0.05160033768699975	1.0	0.0	Кино - DVD	2013-06-10	698.0
161	-0.20358066877657227	-0.9790581756466178	-0.49616233638822155	-0.8682297714025828	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-06-11	765.0
162	0.713853942475422	-0.7002946157241943	0.46251250634618657	-0.886612757337367	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-06-12	1104.0
163	0.974974531121638	0.22231658432096793	0.9959554837316159	-0.08984806300039469	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-06-13	692.0
164	0.33970803218003676	0.9405309420068896	0.6137215824582346	0.7895225261035687	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-06-14	871.0
165	-0.6078844649040339	0.7940254890923442	-0.3327651114051603	0.9430097457775881	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-06-15	1092.0
166	-0.9965907883581763	-0.08250333665754767	-0.9733090964675877	0.22949815409594945	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-06-16	907.0
167	-0.46903613700970737	-0.8831789751681202	-0.7189971868825862	-0.6950129820765418	1.0	0.0	Кино - DVD	2013-06-17	641.0
168	0.4897481756345172	-0.8718639368976457	0.19635742049685342	-0.9805323877444446	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-06-18	696.0
169	0.9982602741897961	-0.058961215850024375	0.9311819210201259	-0.3645548380768908	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-06-19	671.0
170	0.5889764803680991	0.8081501751365312	0.8098820577229425	0.5865927484877839	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-06-20	813.0
171	-0.3618095732998258	0.9322520220780419	-0.056019634482246526	0.9984296673038494	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-06-21	868.0
172	-0.9799495738462264	0.19924565922147267	-0.8704171330922388	0.49231495449507506	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-06-22	1135.0
173	-0.6971284554674082	-0.7169462438548834	-0.8845571336714977	-0.4664318570497348	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-06-23	889.0
174	0.22662934989555567	-0.9739810766980629	-0.08543938489740614	-0.9963433702837355	1.0	0.0	Кино - DVD	2013-06-24	598.0
175	0.9420251761193406	-0.3355421993689102	0.7922309403274496	-0.6102213837517373	0.6234898018587336	0.7818314824680298	Кино - DVD	2013-06-25	592.0
176	0.7913273997906846	0.6113926286278843	0.9415277925754173	0.3369353288215142	-0.22252093395631434	0.9749279121818236	Кино - DVD	2013-06-26	620.0
177	-0.08691313851224827	0.9962158934457684	0.22518833440742553	0.9743152539331453	-0.900968867902419	0.43388373911755823	Кино - DVD	2013-06-27	757.0
178	-0.8852461380874941	0.46512286011459103	-0.6981882399055418	0.7159142278636468	-0.9009688679024191	-0.433883739117558	Кино - DVD	2013-06-28	748.0
179	-0.869687920826829	-0.49360198578197306	-0.9796537663093898	-0.200695037696071	-0.2225209339563146	-0.9749279121818236	Кино - DVD	2013-06-29	1070.0
180	-0.05454263992931368	-0.9985114423127766	-0.3604301378732002	-0.9327862111506076	0.6234898018587334	-0.7818314824680299	Кино - DVD	2013-06-30	958.0
181	0.6986291498649831	0.7154839697428105	0.8886510150090672	0.458584096457078	1.0	0.0	Кино - DVD	2013-07-01	682.0
